id,DP1S1,DP1S2,DP2S1,DP2S2,INT1S1,INT1S2,INT2S1,INT2S2,R1-PS,R2-PS,SP1S1,SP1S2,SP2S1,SP2S2
ENSE00002361497_000 chr3:137805755-137805924 strand= - len=48.63.59,14.0,3.0,3.0,0.0,23.0,14.0,42.0,49.0,54.0,67.0,105.0,11.0,59.0,15.0
ENSE00002361497_BRK chr3:137805755-137805924 strand= - len=48.63.59,49.0,113.0,141.0,184.0,12.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,0.0
ENSE00002361691_000 chr17:18394522-18394691 strand= + len=65.51.54,0.0,0.0,2.0,0.0,9.0,12.0,11.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0
ENSE00002361772_000 chr3:56916272-56916441 strand= - len=48.63.59,2.0,0.0,0.0,1.0,18.0,12.0,18.0,12.0,46.0,45.0,82.0,28.0,42.0,10.0
ENSE00002361855_000 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,24.0,1.0,32.0,7.0
ENSE00002361855_002 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0
ENSE00002361855_008 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSE00002361855_012 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002361855_014 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00002361855_015 chr17:33433373-33433542 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0
ENSE00002362019_000 chr5:113699561-113699730 strand= + len=42.96.32,4.0,0.0,0.0,0.0,12.0,2.0,21.0,0.0,56.0,43.0,110.0,28.0,86.0,16.0
ENSE00002362019_BRK chr5:113699561-113699730 strand= + len=42.96.32,3.0,3.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002362261_000 chr21:44515518-44515687 strand= - len=30.99.41,9.0,2.0,0.0,0.0,67.0,32.0,51.0,112.0,13.0,17.0,3.0,0.0,12.0,0.0
ENSE00002362261_BRK chr21:44515518-44515687 strand= - len=30.99.41,6.0,0.0,0.0,0.0,33.0,2.0,11.0,4.0,24.0,10.0,31.0,1.0,28.0,2.0
ENSE00002362572_000 chr11:13387003-13387172 strand= + len=44.93.33,0.0,1.0,1.0,8.0,46.0,27.0,51.0,42.0,16.0,36.0,19.0,1.0,28.0,3.0
ENSE00002362572_001 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,4.0,14.0,3.0,2.0,0.0
ENSE00002362572_002 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,27.0,8.0,3.0,0.0
ENSE00002362572_003 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,20.0,38.0,54.0,2.0,29.0,1.0
ENSE00002362572_006 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,7.0,13.0,15.0,31.0,3.0,0.0,2.0,0.0,0.0,0.0
ENSE00002362572_007 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
ENSE00002362572_008 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,27.0,20.0,48.0,3.0,24.0,16.0
ENSE00002362572_009 chr11:13387003-13387172 strand= + len=44.93.33,1.0,0.0,0.0,0.0,2.0,4.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002362572_010 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,0.0
ENSE00002362572_011 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,10.0,0.0,84.0,68.0,47.0,91.0,4.0,3.0,0.0,0.0,2.0,0.0
ENSE00002362572_012 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
ENSE00002362572_013 chr11:13387003-13387172 strand= + len=44.93.33,1.0,0.0,0.0,0.0,13.0,3.0,10.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSE00002362572_015 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0
ENSE00002362572_016 chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENSE00002362572_BRK chr11:13387003-13387172 strand= + len=44.93.33,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002362598_000 chr2:131126650-131126819 strand= + len=56.69.45,0.0,0.0,15.0,59.0,27.0,28.0,27.0,6.0,10.0,10.0,10.0,0.0,3.0,1.0
ENSE00002362598_BRK chr2:131126650-131126819 strand= + len=56.69.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002362664_000 chr21:44190771-44190940 strand= + len=42.96.32,2.0,9.0,9.0,2.0,32.0,1.0,0.0,0.0,51.0,33.0,44.0,6.0,32.0,3.0
ENSE00002362991_000 chr2:225781377-225781546 strand= - len=35.90.45,0.0,0.0,2.0,1.0,11.0,0.0,9.0,0.0,19.0,18.0,26.0,2.0,21.0,1.0
ENSE00002362991_BRK chr2:225781377-225781546 strand= - len=35.90.45,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSE00002363213_000 chr17:41908571-41908740 strand= - len=41.78.51,23.0,26.0,14.0,6.0,218.0,147.0,227.0,244.0,114.0,151.0,171.0,25.0,96.0,16.0
ENSE00002363213_001 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,5.0,0.0,8.0,10.0,14.0,7.0,2.0,0.0,10.0,4.0
ENSE00002363213_002 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,23.0,25.0,19.0,11.0,16.0,5.0,16.0,0.0,0.0,0.0
ENSE00002363213_003 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,36.0,28.0,55.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0
ENSE00002363213_004 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,2.0,0.0,80.0,18.0,30.0,51.0,5.0,11.0,2.0,0.0,0.0,0.0
ENSE00002363213_005 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0
ENSE00002363213_006 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,1.0,6.0,3.0,0.0,9.0,0.0,3.0,13.0,4.0,3.0,12.0,0.0
ENSE00002363213_007 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0
ENSE00002363213_008 chr17:41908571-41908740 strand= - len=41.78.51,45.0,98.0,10.0,20.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0
ENSE00002363213_009 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,1.0,0.0,71.0,64.0,60.0,66.0,16.0,17.0,6.0,0.0,8.0,0.0
ENSE00002363213_010 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,11.0,1.0,7.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0
ENSE00002363213_011 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,24.0,6.0,27.0,67.0,7.0,9.0,0.0,0.0,4.0,0.0
ENSE00002363213_012 chr17:41908571-41908740 strand= - len=41.78.51,0.0,1.0,0.0,0.0,14.0,15.0,3.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00002363213_013 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,31.0,26.0,8.0,31.0,3.0,0.0,1.0,0.0,0.0,0.0
ENSE00002363213_014 chr17:41908571-41908740 strand= - len=41.78.51,0.0,2.0,2.0,0.0,52.0,58.0,24.0,56.0,9.0,5.0,3.0,0.0,0.0,0.0
ENSE00002363213_015 chr17:41908571-41908740 strand= - len=41.78.51,2.0,0.0,0.0,0.0,6.0,2.0,11.0,13.0,2.0,12.0,10.0,1.0,13.0,11.0
ENSE00002363213_016 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,5.0,0.0,8.0,5.0,5.0,0.0,11.0,23.0,16.0,1.0,39.0,5.0
ENSE00002363213_017 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,4.0,9.0,13.0,0.0,13.0,22.0,11.0,4.0,17.0,9.0
ENSE00002363213_018 chr17:41908571-41908740 strand= - len=41.78.51,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,16.0,4.0,3.0,0.0
ENSE00002363213_019 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,5.0,0.0
ENSE00002363213_020 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002363213_021 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,3.0,17.0,0.0,3.0,0.0
ENSE00002363213_022 chr17:41908571-41908740 strand= - len=41.78.51,108.0,188.0,183.0,348.0,18.0,0.0,6.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0
ENSE00002363213_023 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00002363213_024 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,50.0,50.0,41.0,71.0,6.0,4.0,0.0,0.0,0.0,0.0
ENSE00002363213_025 chr17:41908571-41908740 strand= - len=41.78.51,2.0,1.0,6.0,0.0,40.0,20.0,52.0,75.0,19.0,31.0,8.0,0.0,21.0,1.0
ENSE00002363213_026 chr17:41908571-41908740 strand= - len=41.78.51,0.0,0.0,0.0,0.0,9.0,5.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
ENSE00002363213_BRK chr17:41908571-41908740 strand= - len=41.78.51,16.0,38.0,53.0,31.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
ENSE00002363362_000 chr4:114117483-114117652 strand= + len=41.99.30,23.0,3.0,29.0,2.0,96.0,14.0,107.0,24.0,238.0,262.0,471.0,42.0,439.0,43.0
ENSE00002363362_BRK chr4:114117483-114117652 strand= + len=41.99.30,174.0,328.0,109.0,181.0,25.0,3.0,20.0,5.0,17.0,15.0,1.0,0.0,0.0,0.0
ENSE00002363582_000 chr7:138863213-138863382 strand= + len=48.84.38,8.0,10.0,1.0,6.0,76.0,55.0,123.0,96.0,8.0,12.0,1.0,0.0,0.0,0.0
ENSE00002363582_BRK chr7:138863213-138863382 strand= + len=48.84.38,1.0,5.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00002363723_000 chr6:30298516-30298685 strand= + len=42.96.32,32.0,9.0,8.0,2.0,161.0,39.0,96.0,54.0,282.0,157.0,440.0,49.0,237.0,34.0
ENSE00002364112_000 chr7:140069357-140069526 strand= - len=33.93.44,3.0,0.0,0.0,5.0,3.0,13.0,11.0,0.0,41.0,67.0,64.0,35.0,102.0,36.0
ENSE00002364168_000 chr5:96086249-96086418 strand= + len=42.96.32,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,26.0,17.0,51.0,6.0,30.0,8.0
ENSE00002364168_BRK chr5:96086249-96086418 strand= + len=42.96.32,54.0,130.0,36.0,32.0,4.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0
ENSE00002364231_000 chr1:32121944-32122113 strand= - len=57.45.68,14.0,16.0,1.0,0.0,235.0,147.0,233.0,226.0,68.0,50.0,31.0,1.0,15.0,0.0
ENSE00002364231_003 chr1:32121944-32122113 strand= - len=57.45.68,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00002364231_008 chr1:32121944-32122113 strand= - len=57.45.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
ENSE00002364231_009 chr1:32121944-32122113 strand= - len=57.45.68,7.0,0.0,0.0,0.0,18.0,11.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSE00002364231_010 chr1:32121944-32122113 strand= - len=57.45.68,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002364231_011 chr1:32121944-32122113 strand= - len=57.45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002364231_012 chr1:32121944-32122113 strand= - len=57.45.68,42.0,25.0,92.0,171.0,106.0,4.0,33.0,3.0,18.0,18.0,0.0,0.0,3.0,0.0
ENSE00002364231_013 chr1:32121944-32122113 strand= - len=57.45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002364245_000 chr5:146788246-146788415 strand= - len=45.69.56,0.0,0.0,3.0,0.0,5.0,1.0,5.0,0.0,8.0,13.0,27.0,6.0,15.0,3.0
ENSE00002364245_BRK chr5:146788246-146788415 strand= - len=45.69.56,126.0,295.0,95.0,122.0,6.0,0.0,13.0,0.0,6.0,14.0,1.0,0.0,1.0,0.0
ENSE00002364301_000 chr6:84270545-84270714 strand= - len=38.84.48,5.0,14.0,11.0,7.0,27.0,6.0,39.0,4.0,124.0,82.0,217.0,73.0,124.0,45.0
ENSE00002364301_BRK chr6:84270545-84270714 strand= - len=38.84.48,49.0,82.0,93.0,179.0,17.0,0.0,14.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0
ENSE00002364667_000 chr2:169551425-169551594 strand= + len=44.93.33,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,11.0,8.0,10.0,11.0,4.0
ENSE00002364667_BRK chr2:169551425-169551594 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00002365228_000 chr1:155644765-155644934 strand= - len=36.87.47,13.0,3.0,9.0,1.0,22.0,9.0,24.0,0.0,86.0,87.0,126.0,25.0,151.0,21.0
ENSE00002365228_001 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,3.0,8.0,14.0,3.0,15.0,1.0
ENSE00002365228_002 chr1:155644765-155644934 strand= - len=36.87.47,22.0,1.0,21.0,0.0,55.0,5.0,70.0,45.0,289.0,116.0,589.0,98.0,147.0,45.0
ENSE00002365228_003 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,24.0,24.0,36.0,7.0,42.0,11.0
ENSE00002365228_004 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,5.0,0.0,16.0,4.0,12.0,12.0,21.0,21.0,60.0,5.0,47.0,16.0
ENSE00002365228_005 chr1:155644765-155644934 strand= - len=36.87.47,1.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,7.0,25.0,28.0,6.0,19.0,2.0
ENSE00002365228_006 chr1:155644765-155644934 strand= - len=36.87.47,4.0,0.0,0.0,0.0,22.0,2.0,12.0,7.0,47.0,25.0,59.0,14.0,43.0,2.0
ENSE00002365228_007 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,6.0,0.0,2.0,7.0,1.0,13.0,0.0,0.0,4.0,2.0
ENSE00002365228_008 chr1:155644765-155644934 strand= - len=36.87.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0
ENSE00002365228_009 chr1:155644765-155644934 strand= - len=36.87.47,2.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,12.0,20.0,25.0,2.0,25.0,3.0
ENSE00002365228_010 chr1:155644765-155644934 strand= - len=36.87.47,3.0,0.0,4.0,1.0,293.0,247.0,260.0,386.0,45.0,51.0,3.0,0.0,2.0,0.0
ENSE00002365228_011 chr1:155644765-155644934 strand= - len=36.87.47,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,2.0,7.0,0.0,2.0,0.0
ENSE00002365228_012 chr1:155644765-155644934 strand= - len=36.87.47,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,6.0,10.0,6.0,1.0,14.0,1.0
ENSE00002365228_013 chr1:155644765-155644934 strand= - len=36.87.47,18.0,20.0,55.0,111.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
ENSE00002365228_014 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,9.0,0.0,11.0,13.0,6.0,4.0,16.0,4.0,5.0,1.0
ENSE00002365228_015 chr1:155644765-155644934 strand= - len=36.87.47,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,11.0,25.0,3.0,13.0,2.0
ENSE00002365228_016 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,25.0,5.0,1.0,11.0,9.0,13.0,8.0,1.0,14.0,2.0
ENSE00002365228_017 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,52.0,20.0,71.0,15.0,49.0,4.0
ENSE00002365228_018 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,4.0,6.0,9.0,2.0,16.0,1.0
ENSE00002365228_019 chr1:155644765-155644934 strand= - len=36.87.47,3.0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,11.0,7.0,21.0,0.0,9.0,1.0
ENSE00002365228_020 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,6.0,0.0
ENSE00002365228_021 chr1:155644765-155644934 strand= - len=36.87.47,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,4.0,8.0,3.0,2.0,0.0
ENSE00002365228_022 chr1:155644765-155644934 strand= - len=36.87.47,110.0,165.0,96.0,121.0,8.0,0.0,7.0,0.0,23.0,13.0,2.0,0.0,1.0,0.0
ENSE00002365228_023 chr1:155644765-155644934 strand= - len=36.87.47,66.0,172.0,82.0,167.0,10.0,0.0,1.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0
ENSE00002365228_024 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,1.0,0.0,16.0,0.0,5.0,0.0,34.0,34.0,36.0,8.0,39.0,7.0
ENSE00002365228_025 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,51.0,3.0,28.0,16.0
ENSE00002365228_026 chr1:155644765-155644934 strand= - len=36.87.47,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,6.0,0.0
ENSE00002365228_BRK chr1:155644765-155644934 strand= - len=36.87.47,4.0,8.0,10.0,25.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
ENSE00002365239_000 chr3:107463427-107463596 strand= + len=50.81.39,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,24.0,36.0,5.0,19.0,5.0
ENSE00002365480_000 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,1.0,0.0,17.0,9.0,12.0,11.0,46.0,40.0,66.0,1.0,32.0,4.0
ENSE00002365480_002 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,4.0,0.0,8.0,0.0,4.0,2.0,2.0,7.0,3.0,0.0,7.0,1.0
ENSE00002365480_004 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00002365480_005 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002365480_006 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0
ENSE00002365480_009 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00002365480_010 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
ENSE00002365480_011 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0
ENSE00002365480_014 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002365480_015 chr1:161188413-161188582 strand= + len=80.21.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
ENSE00002365480_016 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
ENSE00002365480_017 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
ENSE00002365480_018 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,7.0,5.0,5.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002365480_020 chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,9.0,4.0
ENSE00002365480_BRK chr1:161188413-161188582 strand= + len=80.21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSE00002365840_000 chr2:178681523-178681692 strand= - len=33.93.44,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,25.0,18.0,24.0,3.0,21.0,3.0
ENSE00002365840_BRK chr2:178681523-178681692 strand= - len=33.93.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002365952_000 chrX:38533433-38533602 strand= + len=42.96.32,8.0,0.0,12.0,0.0,142.0,73.0,140.0,168.0,91.0,91.0,110.0,31.0,108.0,34.0
ENSE00002365952_BRK chrX:38533433-38533602 strand= + len=42.96.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00002366075_000 chr2:233752701-233752870 strand= - len=42.75.53,11.0,8.0,43.0,4.0,2182.0,2610.0,1789.0,3478.0,287.0,238.0,27.0,0.0,13.0,1.0
ENSE00002366075_BRK chr2:233752701-233752870 strand= - len=42.75.53,39.0,42.0,31.0,81.0,10.0,0.0,1.0,0.0,16.0,4.0,3.0,0.0,0.0,0.0
ENSE00002366116_000 chr12:112308847-112309016 strand= + len=42.96.32,1.0,8.0,0.0,2.0,35.0,3.0,9.0,0.0,109.0,56.0,223.0,43.0,109.0,16.0
ENSE00002366116_001 chr12:112308847-112309016 strand= + len=42.96.32,32.0,50.0,16.0,22.0,2.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,3.0,0.0
ENSE00002366116_002 chr12:112308847-112309016 strand= + len=42.96.32,14.0,0.0,4.0,0.0,6.0,3.0,9.0,5.0,25.0,26.0,44.0,10.0,27.0,6.0
ENSE00002366116_003 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,4.0,21.0,2.0,7.0,0.0
ENSE00002366116_004 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
ENSE00002366116_005 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00002366116_008 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
ENSE00002366116_010 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
ENSE00002366116_011 chr12:112308847-112309016 strand= + len=42.96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,4.0,6.0,1.0
ENSE00002366494_000 chr10:116070078-116070247 strand= - len=35.90.45,2.0,1.0,0.0,7.0,52.0,19.0,47.0,32.0,72.0,86.0,110.0,10.0,66.0,7.0
ENSE00002366494_001 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,5.0,0.0,43.0,7.0,26.0,6.0,33.0,32.0,29.0,9.0,37.0,4.0
ENSE00002366494_002 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,9.0,26.0,29.0,8.0,80.0,14.0
ENSE00002366494_003 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
ENSE00002366494_004 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00002366494_005 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,28.0,14.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSE00002366494_006 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,20.0,1.0,4.0,0.0,3.0,9.0,2.0,0.0,13.0,0.0
ENSE00002366494_007 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
ENSE00002366494_008 chr10:116070078-116070247 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
